EXT_SOURCE_3;EXT_SOURCE_2;AMT_GOODS_PRICE;AMT_ANNUITY;CODE_GENDER;DAYS_ID_PUBLISH;DAYS_REGISTRATION;DAYS_EMPLOYED;DAYS_BIRTH;REGION_POPULATION_RELATIVE;YEARS_EMPLOYED;YEARS_REGISTRATION;YEARS_ID_PUBLISH;NEW_CREDIT_TO_ANNUITY_RATIO;NEW_REFUND_PERCENT;NEW_CREDIT_TO_GOODS_RATIO;NEW_INCOME_PER_PERSON;NEW_EMPLOY_TO_BIRTH_RATIO;NEW_ANNUITY_TO_INCOME_PERCENT;BURO_DAYS_CREDIT_MAX;BURO_AMT_CREDIT_MAX_OVERDUE_MEAN;ACTIVE_DAYS_CREDIT_MAX;ACTIVE_DAYS_CREDIT_ENDDATE_MIN;ACTIVE_DAYS_CREDIT_ENDDATE_MAX;ACTIVE_DAYS_CREDIT_ENDDATE_MEAN;ACTIVE_DAYS_CREDIT_UPDATE_MEAN;CLOSED_AMT_CREDIT_SUM_SUM;PREV_APP_CREDIT_PERC_MEAN;PREV_HOUR_APPR_PROCESS_START_MEAN;PREV_CNT_PAYMENT_MEAN;PREV_CNT_PAYMENT_SUM;APPROVED_DAYS_DECISION_MAX;APPROVED_CNT_PAYMENT_MEAN;INSTAL_DPD_MEAN;INSTAL_DBD_MEAN;INSTAL_DBD_SUM;INSTAL_AMT_PAYMENT_MIN;INSTAL_AMT_PAYMENT_SUM;INSTAL_DAYS_ENTRY_PAYMENT_MAX;INSTAL_DAYS_ENTRY_PAYMENT_SUM;SK_ID_CURR;Proba
0.1446481462546413;0.5562899483572256;454500.0;14661.0;1;-2815;-10078.0;-4115.0;-19312;0.00712;11.27;27.61;7.71;31.00061387354205;3.225742574257426;1.0;45000.0;0.21673076923076923;16.29;-821.0;945.0;-821.0;1005.0;1005.0;1005.0;-18.0;295970.76;0.9813179163095108;10.0;20.285714285714285;142.0;-569.0;21.666666666666668;1.7699115044247788;17.663716814159294;1996.0;4.86;973809.945;-31.0;-103757.0;244662;0.5231385663769959
0.5902333386185574;0.4729725875024843;900000.0;52452.0;1;-2729;-1394.0;-1293.0;-10060;0.030755;3.54;3.82;7.48;19.53671928620453;5.118566660811523;1.1386;45000.0;0.13111111111111112;38.85333333333333;-176.0;0.0;-176.0;555.0;898.0;726.5;-33.0;290925.0;1.0277052110545855;12.0;8.0;16.0;-460.0;8.0;0.0;14.3125;229.0;15949.26;279538.56;-162.0;-7817.0;349522;0.3274214059438121
0.6658549219640212;0.5197435061873407;315000.0;17086.5;1;-3008;-1003.0;-1846.0;-10575;0.025164;5.06;2.75;8.24;18.435607058203846;5.424285714285714;1.0;135000.0;0.1807142857142857;6.328333333333333;-255.0;0.0;-255.0;754.0;1571.0;1162.5;-263.5;435066.57;0.9986408130657526;14.0;9.333333333333334;28.0;-936.0;9.333333333333334;0.0;14.8125;237.0;8941.185;178502.355;-1015.0;-18843.0;307135;0.2985512840427449
0.8245949709919925;0.5395160253869251;112500.0;10557.0;1;-4683;-4679.0;-5382.0;-14745;0.0196889999999999;14.75;12.82;12.83;12.766410912190963;7.833055091819699;1.198;67500.0;0.36875;7.82;-2299.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;180000.0;0.8771794459539949;12.5;17.0;34.0;-466.0;17.0;0.5714285714285714;13.035714285714286;365.0;5044.86;463749.795;-14.0;-7841.0;424195;0.33491778869261507
0.8106180215523969;0.6575275952668811;882000.0;47119.5;0;-3068;-4407.0;-1952.0;-10473;0.0031219999999999;5.35;12.07;8.41;18.718365008117658;5.34234693877551;1.0;37500.0;0.19107142857142856;41.884;-1508.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;67477.5;1.1299912279442814;15.5;10.0;20.0;-240.0;10.0;0.0;14.5;232.0;6200.775;157856.85;-38.0;-7578.0;315657;0.16135462055446964
0.5172965813614878;0.7298252361932565;229500.0;12447.0;1;-1446;-4384.0;-456.0;-10289;0.032561;1.25;12.01;3.96;18.43817787418655;5.423529411764706;1.0;50625.0;0.044642857142857144;6.1466666666666665;-80.0;505.8;-80.0;0.0;0.0;0.0;-15.0;3237970.5;0.47168078375344424;15.25;6.0;24.0;-1729.0;8.0;0.0;9.76923076923077;1016.0;17.37;660608.64;-152.0;-151195.0;252779;0.13405711153476035
0.4101025731788671;0.5018770199054567;630000.0;32296.5;1;-4182;-404.0;-4563.0;-22211;0.018801;12.5;1.11;11.46;19.50675769820259;5.126428571428572;1.0;56250.0;0.20833333333333334;28.708;-13.0;219.6225;-13.0;182.0;490.0;301.75;-27.75;814691.925;1.0670225385527876;9.0;5.0;5.0;-2848.0;5.0;0.0;9.6;48.0;3551.67;17778.870000000003;-2706.0;-13833.0;184449;0.47500029691679824
0.6212263380626669;0.1913396984507798;225000.0;13257.0;0;-2333;-2188.0;-1256.0;-9727;0.007114;3.44;5.99;6.39;21.452817379497624;4.661392405063291;1.264;135000.0;0.1323076923076923;9.82;-231.0;0.0;-231.0;1595.0;1595.0;1595.0;-22.0;225000.0;1.2075283808006374;18.0;4.0;4.0;-505.0;4.0;0.0;12.0;36.0;17794.53;70829.775;-424.0;-1368.0;429620;0.6005662540869225
0.266456808245056;0.2409991350581872;247500.0;12375.0;1;-997;-3779.0;-1610.0;-9909;0.0228;4.41;10.35;2.73;20.0;5.0;1.0;135000.0;0.16333333333333333;9.166666666666666;-290.0;0.0;-290.0;31110.0;31110.0;31110.0;-16.0;435066.57;0.8941347560880395;12.5;13.333333333333334;80.0;-299.0;13.0;0.0;27.0;486.0;4797.765;151672.5;-90.0;-7135.0;222118;0.7095067956187149
0.5136937663039473;0.6098795586082937;1363500.0;52029.0;1;-410;-62.0;-1124.0;-16871;0.00712;3.08;0.17;1.12;28.697197716658017;3.484660801634735;1.095039603960396;78750.0;0.06695652173913044;33.034285714285716;-26.0;0.0;-26.0;0.0;3637.0;1571.6666666666667;-19.0;657327.4199999999;1.0391379809504278;12.4;12.0;60.0;-402.0;12.0;0.0;10.636363636363637;117.0;3504.69;80079.615;-859.0;-20268.0;120775;0.4794822070761316
0.5352762504724826;0.1942664499695638;234000.0;15768.0;1;-3584;-1392.0;-1322.0;-11469;0.030755;3.62;3.81;9.82;14.840182648401827;6.738461538461539;1.0;67500.0;0.1167741935483871;11.68;-333.0;0.0;-333.0;1493.0;1493.0;1493.0;-6.0;68760.0;0.9501997748378787;12.714285714285714;16.571428571428573;116.0;-207.0;17.333333333333332;0.6027397260273972;7.342465753424658;536.0;83.025;685819.035;-35.0;-90386.0;114979;0.6404253052386922
0.2750003523983893;0.2858978721410488;225000.0;11250.0;1;-4510;-4339.0;-2931.0;-14696;0.009334;8.03;11.89;12.36;20.0;5.0;1.0;63000.0;0.20074999999999998;8.928571428571429;-735.0;558.343125;-735.0;0.0;1087.0;271.75;-41.75;325404.08999999997;0.9305646751000314;14.333333333333334;20.666666666666668;248.0;-296.0;20.88888888888889;0.5096153846153846;8.923076923076923;928.0;1737.72;1985404.8599999999;-204.0;-121056.0;167905;0.5084298373081414
0.656158373001177;0.6473578061588405;900000.0;29875.5;0;-3486;-2205.0;-1995.0;-10894;0.01885;5.47;6.04;9.55;30.125018828136767;3.3195;1.0;33750.0;0.1886206896551724;22.13;-106.0;0.0;-106.0;-139.0;1166.0;484.0;-14.5;201285.0;0.9604424586398711;14.6;11.2;56.0;-393.0;10.5;0.0;13.615384615384615;354.0;3710.16;257847.255;-223.0;-18886.0;184251;0.24317956134929905
0.5316861425197883;0.7305447117906839;1350000.0;43681.5;0;-2837;-2837.0;-4996.0;-19551;0.019101;13.69;7.77;7.77;30.905532090244154;3.2356666666666665;1.0;112500.0;0.2583018867924528;19.414;-340.0;0.0;-340.0;25.0;1487.0;756.0;-28.0;435066.57;1.1704771080909204;14.166666666666666;8.666666666666666;52.0;-177.0;8.0;0.0;12.1875;195.0;14041.35;271106.1;-71.0;-10539.0;264715;0.11997995538082117
0.2580842039460289;0.7318384329492704;270000.0;13500.0;1;-1164;-1170.0;-987.0;-12243;0.026392;2.7;3.21;3.19;20.0;5.0;1.0;301500.0;0.08181818181818182;4.477611940298507;-107.0;1436.5;-107.0;5.0;1716.0;658.25;-17.75;1265566.5;0.9796835366590168;13.2;26.4;132.0;-501.0;36.0;0.05263157894736842;10.368421052631579;197.0;6749.19;1037027.7;-35.0;-5837.0;263496;0.49786859691637125
0.7700870700124128;0.2936382173272344;238500.0;16627.5;1;-4997;-6690.0;-1637.0;-14424;0.035792;4.48;18.33;13.69;20.402435723951285;4.90137556873201;1.4223962264150944;45000.0;0.11487179487179489;18.475;-591.0;0.0;-591.0;140.0;140.0;140.0;-14.0;80784.0;1.0233201694964111;11.0;12.0;12.0;-741.0;12.0;1.2307692307692308;8.461538461538462;110.0;174.285;192014.415;-378.0;-7014.0;290907;0.586003261644862
0.5046813193144684;0.3429437570946422;900000.0;52452.0;1;-4221;-1124.0;-365.0;-15148;0.00712;1.0;3.08;11.56;19.53671928620453;5.118566660811523;1.1386;67500.0;0.024390243902439025;38.85333333333333;-587.0;0.0;-587.0;760.0;760.0;760.0;-111.0;417586.5;0.9128062275814699;13.0;42.0;84.0;-529.0;24.0;0.0;19.1875;307.0;5471.415;87542.64;-51.0;-4675.0;338754;0.6445370738792142
0.6971469077844458;0.2969829495837593;1350000.0;43681.5;0;-2644;-4887.0;-2663.0;-10001;0.025164;7.3;13.39;7.24;30.905532090244154;3.2356666666666665;1.0;101250.0;0.27037037037037037;21.57111111111111;-112.0;0.0;-877.0;950.0;950.0;950.0;-23.0;2586656.61;1.0235910463512392;15.333333333333334;8.0;24.0;-284.0;8.0;0.0;12.157894736842104;231.0;7150.41;192244.455;-41.0;-15233.0;140670;0.24263432549382663
0.5352762504724826;0.0113024788572404;333000.0;24502.5;0;-1113;-8458.0;-219.0;-8458;0.001417;0.6;23.17;3.05;13.590449954086317;7.358108108108108;1.0;135000.0;0.02608695652173913;18.15;-300.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;435066.57;1.0;13.0;12.0;12.0;-231.0;12.0;0.0;10.0;0.0;67.5;204935.58000000002;-31.0;-1997.0;447723;0.7750186264603647
0.6940926425266661;0.7593514458123055;450000.0;19449.0;1;-4565;-2516.0;-1681.0;-23289;0.01885;4.61;6.89;12.51;26.802406293382692;3.7310082872928176;1.1584;25875.0;0.07317460317460318;37.582608695652176;-1548.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;173974.5;1.0;13.0;12.0;12.0;-231.0;12.0;0.0;10.0;0.0;67.5;204935.58000000002;-31.0;-1997.0;402734;0.20139979535478975
0.3425288720742255;0.2265068731262381;247500.0;13554.0;1;-2356;-4991.0;-2756.0;-12078;0.028663;7.55;13.67;6.45;18.260292164674635;5.4763636363636365;1.0;56250.0;0.2287878787878788;12.048;-316.0;0.0;-316.0;780.0;780.0;780.0;-12.0;299871.0;1.129563071771011;12.333333333333334;12.0;36.0;-440.0;12.0;1.1875;12.75;408.0;2.385;155241.09;-231.0;-12749.0;385665;0.6214367527943535
0.5190973382084597;0.6464037376781153;180000.0;9000.0;1;-3863;-1872.0;-1682.0;-11502;0.009334;4.61;5.13;10.58;20.0;5.0;1.0;22500.0;0.14870967741935484;13.333333333333334;-349.0;0.0;-349.0;22.0;22.0;22.0;-7.0;435066.57;0.8473145033465589;14.5;12.0;24.0;-335.0;12.0;0.0;10.391304347826088;239.0;5658.75;139421.34;-13.0;-21589.0;447224;0.19799016420923554
0.6296742509538716;0.6480364278540203;472500.0;33615.0;0;-4646;-1033.0;-2115.0;-12220;0.0038179999999999;5.79;2.83;12.73;16.28273092369478;6.14147592738753;1.1584;135000.0;0.17545454545454545;12.45;-193.0;3393.68;-585.0;-463.0;-463.0;-463.0;-63.0;3922671.645;0.9886506547389519;6.0;12.0;84.0;-271.0;12.0;0.1951219512195122;15.536585365853659;637.0;2.475;1029176.01;-34.0;-35404.0;420376;0.2441553337093059
0.5478104658520093;0.3294997788734827;328500.0;16816.5;1;-1327;-4953.0;-190.0;-10598;0.018209;0.52;13.57;3.64;19.534385871019534;5.119178082191781;1.0;30000.0;0.01793103448275862;18.685;-291.0;0.0;-291.0;0.0;0.0;0.0;-22.0;368468.01;0.9792248755776496;13.375;14.25;114.0;-25.0;15.0;0.3125;9.291666666666666;446.0;220.095;364005.72000000003;-25.0;-35923.0;289560;0.4396098853934273
0.2807895743848605;0.5700125947619713;504000.0;22329.0;1;-4864;-3000.0;-4738.0;-16118;0.028663;12.98;8.22;13.33;22.57154373236598;4.430357142857143;1.0;112500.0;0.295;19.848;-334.0;0.0;-334.0;12674.0;12674.0;12674.0;-8.0;867807.0;1.0509358811624625;13.5;7.0;14.0;-2573.0;7.0;1.125;7.0625;113.0;4.68;56683.485;-2275.0;-39551.0;295547;0.3605522161280835
0.5352762504724826;0.4395885751666996;148500.0;19093.5;1;-1799;-7707.0;-1474.0;-11668;0.010643;4.04;21.12;4.93;8.804148008484562;11.358282471356675;1.132;49500.0;0.13032258064516128;19.28636363636364;-300.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;435066.57;1.0;9.5;15.0;30.0;-377.0;15.0;0.7307692307692307;22.26923076923077;579.0;257.355;170668.305;-15.0;-6816.0;221046;0.5894883924861745
0.6577838002083306;0.5003790992576441;454500.0;24340.5;0;-3709;-5050.0;-1156.0;-20215;0.01885;3.17;13.84;10.16;23.478831577001294;4.259155728088065;1.2573960396039603;45000.0;0.05763636363636364;18.029999999999998;-481.0;0.0;-481.0;547.0;980.0;710.0;-14.666666666666666;1579464.0;0.847709566439332;14.0;21.428571428571427;150.0;-321.0;28.5;0.20689655172413793;5.475862068965517;794.0;67.5;2178162.225;-32.0;-172873.0;326463;0.4159414716930781
0.6092756673894402;0.1724975081477771;553500.0;21388.5;1;-2510;-7103.0;-6376.0;-18977;0.0196889999999999;17.47;19.46;6.88;31.002314327792973;3.225565644638082;1.198;49500.0;0.3425490196078431;21.604545454545455;-378.0;0.0;-378.0;1446.0;1446.0;1446.0;-14.0;292500.0;0.9196967987032484;9.714285714285714;22.0;154.0;-458.0;38.0;0.06622516556291391;7.589403973509934;1146.0;211.5;1387878.66;-9.0;-190102.0;108025;0.45894695379656736
0.4614823912998385;0.6362231051052986;630000.0;20038.5;0;-4539;-2887.0;-4519.0;-13149;0.007114;12.38;7.91;12.44;37.66449584549742;2.6550202718817077;1.198;73125.0;0.3438888888888889;6.850769230769231;-194.0;0.0;-194.0;577.0;1264.0;946.75;-31.25;2131272.0;1.1632101589012465;14.833333333333334;16.0;96.0;-114.0;9.0;0.0;12.842105263157896;244.0;3552.525;173599.785;-26.0;-25324.0;184495;0.12392509647176438
0.6848276586890367;0.1596792335026377;135000.0;14148.0;1;-2834;-2547.0;-2652.0;-24678;0.031329;7.27;6.98;7.76;10.17175572519084;9.831144465290807;1.066;54000.0;0.10850746268656716;26.200000000000003;-146.0;0.0;-146.0;950.0;950.0;950.0;-42.0;103500.0;1.0248464544946958;11.5;9.0;18.0;-733.0;9.0;0.0;24.875;398.0;2372.715;82511.055;-468.0;-19513.0;108024;0.2838019228129967
0.4311917977993083;0.4999417476830354;580500.0;19120.5;1;-2726;-778.0;-1076.0;-19678;0.008019;2.95;2.13;7.47;36.37138150152977;2.749414398674794;1.198;112500.0;0.05566037735849057;16.996;-359.0;0.0;-359.0;227.0;2198.0;894.6666666666666;-6.666666666666667;45000.0;1.0;13.0;12.0;12.0;-231.0;12.0;0.0;10.0;0.0;67.5;204935.58000000002;-31.0;-1997.0;335233;0.3901610297941731
0.6577838002083306;0.6081768872827045;904500.0;30415.5;1;-4179;-1030.0;-3045.0;-13412;0.0038179999999999;8.34;2.82;11.45;34.05607338363663;2.936333818450377;1.1451990049751244;52500.0;0.23166666666666666;19.31142857142857;-892.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;570150.0;1.026003530162088;6.8;9.6;48.0;-464.0;8.0;1.0144927536231885;5.260869565217392;363.0;55.8;493347.6;-20.0;-41771.0;138851;0.24357645773664907
0.5352762504724826;0.7024080456312423;450000.0;49207.5;1;-82;-694.0;-728.0;-15072;0.032561;1.99;1.9;0.22;10.110653863740284;9.890557163531115;1.1056;90000.0;0.04853658536585366;27.3375;-30.0;0.0;-30.0;335.0;335.0;335.0;-30.0;112500.0;0.0;13.0;0.0;0.0;-2837.0;0.0;0.6551724137931034;4.163793103448276;483.0;3.555;594191.34;-29.0;-183188.0;288797;0.20326628489864218
0.520897599048938;0.6388356448870666;499500.0;21865.5;1;-4702;-3759.0;-10108.0;-23600;0.025164;27.69;10.3;12.88;30.081292447005556;3.324325248862587;1.3168018018018017;123750.0;0.43265625;8.834545454545454;-754.0;0.0;-754.0;188.0;707.0;378.0;-42.0;80091.0;0.9548648615648724;12.0;17.5;70.0;-378.0;19.333333333333332;0.15625;6.3125;202.0;3531.33;791184.9600000001;-11.0;-30053.0;380427;0.32921051328931494
0.5352762504724826;0.4430499650930991;936000.0;31473.0;1;-36;-8259.0;-2456.0;-16492;0.020246;6.73;22.63;0.1;34.058049756934516;2.936163424320535;1.145201923076923;24000.0;0.14955555555555555;43.7125;-300.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;435066.57;0.8392518974285366;12.5;10.0;80.0;-239.0;11.333333333333334;0.2013888888888889;5.458333333333333;786.0;4.14;1868320.575;-43.0;-169192.0;381810;0.3692468155498446
0.434733248750173;0.4545230708569028;180000.0;17352.0;1;-1848;-12200.0;-1426.0;-19011;0.006305;3.91;33.42;5.06;12.564315352697095;7.959048877146631;1.2112;40500.0;0.0751923076923077;21.422222222222224;-564.0;4982.4;-264.0;85.0;1021.0;620.0;-30.0;227992.5;0.6864494871241689;7.0;36.0;36.0;-723.0;36.0;12.029411764705882;7.588235294117647;258.0;30.96;901473.345;-189.0;-14000.0;104002;0.8524183540029615
0.5460231970049609;0.1391391160783612;180000.0;9000.0;1;-295;-1150.0;-3063.0;-11609;0.008068;8.39;3.15;0.81;20.0;5.0;1.0;39375.0;0.2706451612903226;5.714285714285714;-113.0;363.009375;-113.0;-1865.0;1122.0;-244.0;-36.666666666666664;1714693.5;1.0475514837035835;8.0;4.0;16.0;-1127.0;8.0;0.47368421052631576;9.0;171.0;6.66;242313.79499999998;-797.0;-23988.0;406905;0.5559613551379015
0.5352762504724826;0.7454462830077451;387000.0;20880.0;1;-2911;-2911.0;-281.0;-19355;0.025164;0.77;7.98;7.98;26.363362068965518;3.7931429131991568;1.4223953488372092;78750.0;0.014528301886792452;13.257142857142856;-300.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;435066.57;0.6071595100294574;9.333333333333334;12.0;36.0;-517.0;12.0;0.1;7.2;288.0;3.15;666164.475;-32.0;-11530.0;160279;0.41451959019556106
0.6363761710860439;0.4144156429819637;391500.0;27535.5;1;-2067;-10325.0;-3050.0;-19000;0.010556;8.36;28.29;5.66;16.470174865174048;6.071580952758953;1.1584022988505747;157500.0;0.16076923076923075;17.482857142857142;-339.0;0.0;-802.0;602.0;27358.0;9662.666666666666;-46.333333333333336;250650.0;0.9544156948493683;12.2;8.4;42.0;-402.0;9.0;0.0;9.615384615384615;125.0;10822.77;140696.01;-16.0;-2608.0;361105;0.37560755625576053
0.3774042489507649;0.1645803654118689;900000.0;31522.5;0;-5298;-5498.0;-2195.0;-14303;0.009334;6.01;15.06;14.52;34.204139900071375;2.9236227045075123;1.198;121500.0;0.1541025641025641;12.972222222222221;-846.0;855.0;-846.0;-735.0;31163.0;10469.0;-222.66666666666666;834676.38;0.9227042458670448;14.0;9.6;48.0;-1030.0;10.5;0.6;13.1;524.0;8.64;253902.285;-998.0;-60766.0;181994;0.6319388933741986
0.4188542886233217;0.008541643159538;1125000.0;37800.0;1;-1651;-7970.0;-5786.0;-18103;0.006852;15.85;21.84;4.52;34.083333333333336;2.93398533007335;1.1452;90000.0;0.32346938775510203;21.0;-535.0;918.4853571428572;-535.0;-6.0;31195.0;8055.0;-170.25;1262995.605;1.0657705754473095;9.75;9.75;39.0;-1315.0;9.75;0.6829268292682927;19.21951219512195;788.0;1.035;548109.09;-1005.0;-76266.0;183458;0.5424124228199572
0.4596904504249018;0.6850015532760052;360000.0;28341.0;0;-2584;-360.0;-931.0;-10058;0.035792;2.55;0.99;7.08;14.714512543664656;6.796011740331492;1.1584;67500.0;0.09444444444444444;20.993333333333332;-474.0;532.501875;-702.0;0.0;27407.0;9145.0;-50.666666666666664;412893.0;1.0146851029471136;14.75;10.0;40.0;-251.0;13.333333333333334;1.0212765957446808;10.893617021276595;512.0;333.54;381360.51;-32.0;-20897.0;129161;0.5590202150686213
0.5352762504724826;0.2104898442848596;171000.0;10152.0;1;-4337;-10331.0;-1681.0;-22427;0.018634;4.61;28.3;11.88;19.06737588652482;5.244560163660034;1.132;81000.0;0.07557377049180328;6.266666666666667;-300.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;435066.57;1.0088203210222846;11.0;11.333333333333334;34.0;-158.0;11.333333333333334;0.25;9.75;156.0;2239.2;106851.375;-3.0;-23694.0;260419;0.47742965410775096
0.6754132910917112;0.4804185498519857;477000.0;29439.0;0;-4722;-3546.0;-1681.0;-22959;0.020246;4.61;9.72;12.94;18.769489452766738;5.3277954230800555;1.1583962264150944;78750.0;0.07435483870967742;18.691428571428574;-145.0;0.0;-145.0;171.0;171.0;171.0;-122.0;435066.57;1.0025343361674297;8.666666666666666;16.0;48.0;-868.0;18.0;0.8636363636363636;8.863636363636363;390.0;15.66;364874.22;-510.0;-38182.0;137044;0.36259311578639486
0.5352762504724826;0.4697849438807594;463500.0;25200.0;0;-4076;-6296.0;-4510.0;-15663;0.0105;12.36;17.25;11.17;25.67642857142857;3.894622638885025;1.396;56250.0;0.29428571428571426;11.200000000000001;-300.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;435066.57;0.7524001564992325;10.0;24.0;24.0;-838.0;24.0;0.792;4.376;547.0;130.5;1424422.035;-9.0;-201424.0;337801;0.6605173076911751
0.0975816126874459;0.5660097711985461;135000.0;15669.0;1;-4960;-9310.0;-937.0;-12508;0.00733;2.57;25.51;13.59;9.525560022975302;10.498070429329474;1.1056;96750.0;0.07558823529411764;8.097674418604651;-359.0;14862.87;-359.0;6.0;6.0;6.0;-40.0;435066.57;0.9432601989152378;10.75;6.0;24.0;-26.0;6.0;0.0;11.894736842105264;226.0;6971.4;203463.85499999998;-182.0;-8750.0;452211;0.44868279631955416
0.4048783643353997;0.6628404920885613;850500.0;36162.0;1;-4682;-10012.0;-6932.0;-21190;0.026392;18.99;27.43;12.83;23.519163763066203;4.2518518518518515;1.0;90000.0;0.32741379310344826;20.09;-483.0;0.0;-483.0;435.0;616.0;554.0;-25.0;752656.5;0.9313799619791518;14.363636363636363;26.545454545454547;292.0;-211.0;29.0;0.23076923076923078;6.826923076923077;710.0;2.295;3143129.085;-31.0;-119278.0;401113;0.29404296999372126
0.1777040724853336;0.5616807048085505;742500.0;30240.0;1;-3248;-3248.0;-511.0;-14111;0.028663;1.4;8.9;8.9;24.553571428571427;4.072727272727273;1.0;26920.5;0.03684210526315789;37.44358388588622;-196.0;3206.475;-196.0;171.0;630.0;400.5;-206.5;168255.315;0.9767607055472514;14.666666666666666;9.333333333333334;28.0;-273.0;8.0;0.0;13.823529411764707;235.0;8997.885;516787.92000000004;-105.0;-15836.0;153923;0.4332037928398839
0.4614823912998385;0.0856225026992244;270000.0;18171.0;0;-2773;-1008.0;-450.0;-10274;0.006305;1.23;2.76;7.6;14.85884101040119;6.7299999999999995;1.0;78750.0;0.04392857142857143;11.537142857142857;-705.0;1199.475;-1345.0;-239.0;-239.0;-239.0;-50.0;469570.5;0.9495482797672345;10.25;11.5;46.0;-517.0;11.0;1.1333333333333333;58.53333333333333;878.0;893.88;220927.905;-423.0;-17447.0;132084;0.7149494174079313
0.6479768603302221;0.375401360414752;495000.0;24750.0;0;-5624;-5775.0;-1681.0;-15661;0.018801;4.61;15.82;15.41;20.0;5.0;1.0;225000.0;0.10976190476190477;5.5;-395.0;0.0;-395.0;-499.0;1431.0;466.0;-15.5;1305675.0;1.1561454197488485;8.833333333333334;17.0;102.0;-150.0;19.5;0.2413793103448276;9.689655172413794;281.0;54.9;371288.88;-32.0;-43653.0;403338;0.3167234698096559
0.5814837058057234;0.6615491051222295;360000.0;17797.5;0;-4152;-6003.0;-1681.0;-22401;0.035792;4.61;16.45;11.38;23.431605562579016;4.267739986187846;1.1584;45000.0;0.07557377049180328;19.775000000000002;-220.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;58050.0;1.0;15.0;16.0;48.0;-894.0;24.0;0.0;13.875;333.0;3290.22;90821.115;-206.0;-12759.0;314884;0.28961865473190196
0.722392890081304;0.600191593831097;225000.0;11074.5;1;-4319;-7328.0;-1348.0;-13529;0.030755;3.69;20.08;11.83;20.316944331572532;4.922;1.0;30000.0;0.09972972972972972;12.305000000000001;-773.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;50796.0;0.9227155044574303;14.0;40.0;200.0;-88.0;35.0;0.0;14.25;456.0;9898.965;395728.38;-33.0;-40872.0;211052;0.33374974633329213
0.5531646987710016;0.4625365227482791;112500.0;11659.5;0;-1407;-3105.0;-286.0;-8726;0.010556;0.78;8.51;3.85;11.55924353531455;8.651085141903172;1.198;99000.0;0.03391304347826087;11.777272727272727;-94.0;2566.125;-94.0;617.0;617.0;617.0;-23.0;174028.5;0.9540716272487693;16.75;10.5;42.0;-179.0;10.0;0.0;30.7;307.0;6843.42;114669.9;-54.0;-4713.0;284215;0.5092383391556634
0.5352762504724826;0.6978814578143742;675000.0;21775.5;1;-4631;-4295.0;-2295.0;-14220;0.035792;6.29;11.77;12.69;30.998140111593305;3.2259999999999995;1.0;56250.0;0.1655263157894737;19.356;-300.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;435066.57;1.0265229295003422;16.0;10.0;10.0;-2458.0;10.0;0.0;8.0;80.0;3490.47;35063.865000000005;-2168.0;-23000.0;432496;0.30163024146270867
0.7662336700704004;0.392791161593506;630000.0;40576.5;0;-601;-73.0;-204.0;-22858;0.006852;0.56;0.2;1.65;19.522679383386937;5.122247722056851;1.2574;56250.0;0.00903225806451613;36.068;-73.0;0.0;-73.0;14.0;873.0;443.5;-4.0;1125000.0;0.9441400468138799;9.25;15.0;60.0;-31.0;15.0;0.0;19.2;384.0;7338.825;399204.09;-1130.0;-29128.0;149133;0.5609057775588322
0.2837118826350007;0.643509469745156;126000.0;11101.5;0;-3939;-2646.0;-1033.0;-11268;0.014464;2.83;7.25;10.79;12.473449533846777;8.017028467437932;1.099;171000.0;0.09433333333333334;6.492105263157895;-655.0;4175.6475;-655.0;0.0;0.0;0.0;-22.0;495918.585;0.9868984780458792;10.0;11.0;22.0;-886.0;11.0;1.1379310344827587;7.620689655172414;221.0;1151.64;230889.105;-525.0;-25024.0;230923;0.5267322405055995
0.5352762504724826;0.0343326332525729;1125000.0;37800.0;1;-2106;-4490.0;-5300.0;-18561;0.018029;14.52;12.3;5.77;34.083333333333336;2.93398533007335;1.1452;213750.0;0.2904;8.842105263157894;-1088.0;0.0;-264.0;85.0;1021.0;620.0;-30.0;117117.0;1.0555555555555556;9.0;17.0;34.0;-436.0;17.0;0.0;18.15625;581.0;13549.68;791119.305;-234.0;-30441.0;303501;0.4720404490643386
0.3457848024695955;0.648051390725452;135000.0;12546.0;1;-149;-266.0;-1836.0;-9448;0.01885;5.03;0.73;0.41;13.601147776183645;7.352320675105485;1.264;36000.0;0.20120000000000002;17.424999999999997;-452.0;0.0;-452.0;278.0;278.0;278.0;-15.0;435066.57;0.9893043268638401;14.0;8.666666666666666;78.0;-248.0;8.25;1.8453608247422681;8.195876288659793;795.0;2.97;481771.75499999995;-96.0;-104230.0;317907;0.39403990556337426
